index,customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly
6219,8559-CIZFV,1,Male,0,1,1,21,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One_year,0,Mailed_check,77.5
6220,8559-WNQZS,0,Male,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,20.45
6221,8561-NMTBD,0,Female,0,1,1,67,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,One_year,1,Credit_card_(automatic),112.35
6222,8562-GHPPI,0,Female,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Credit_card_(automatic),19.8
6223,8563-IIOXK,1,Male,0,1,1,7,1,No,DSL,Yes,No,No,No,No,No,One_year,1,Electronic_check,49.75
6224,8563-OYMQY,0,Male,0,0,0,17,1,No,Fiber_optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit_card_(automatic),90.95
6225,8564-LDKFL,0,Male,0,1,0,40,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,1,Bank_transfer_(automatic),106.0
6226,8565-CLBZW,1,Male,0,0,0,24,1,Yes,Fiber_optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed_check,89.85
6227,8565-HBFNN,0,Male,0,1,0,69,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,No,Yes,One_year,1,Credit_card_(automatic),107.2
6228,8565-WUXZU,0,Male,1,1,0,72,1,No,Fiber_optic,Yes,Yes,No,Yes,No,No,Two_year,1,Credit_card_(automatic),84.8
6229,8566-YPRGL,0,Female,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,19.5
6230,8570-KLJYJ,0,Female,0,0,0,36,1,Yes,DSL,Yes,No,No,No,No,No,One_year,0,Mailed_check,54.45
6231,8571-ZCMCX,0,Female,0,1,1,47,0,No_phone_service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two_year,1,Credit_card_(automatic),60.0
6232,8573-CGOCC,0,Male,0,0,0,16,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Credit_card_(automatic),19.75
6233,8573-JGCZW,0,Male,0,0,0,17,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,1,Bank_transfer_(automatic),19.65
6234,8577-QSOCG,0,Female,0,1,1,38,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Mailed_check,20.2
6235,8580-AECUZ,1,Male,1,0,0,1,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,79.1
6236,8580-QVLOC,1,Female,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Credit_card_(automatic),92.45
6237,8582-KRHPJ,0,Male,0,0,0,50,0,No_phone_service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed_check,35.0
6238,8584-KMVXD,0,Female,0,0,0,8,1,No,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic_check,75.6
6239,8587-XYZSF,0,Male,0,0,0,67,1,No,DSL,No,No,No,Yes,No,No,Two_year,0,Bank_transfer_(automatic),50.55
6240,8590-OHDIW,0,Female,0,1,1,38,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,20.3
6241,8590-YFFQO,0,Male,0,1,0,70,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two_year,0,Credit_card_(automatic),64.95
6242,8591-NXRCV,0,Female,0,0,0,41,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank_transfer_(automatic),74.65
6243,8591-TKMZH,0,Male,0,1,1,59,1,Yes,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,Two_year,1,Mailed_check,111.1
6244,8592-PLTMQ,0,Female,0,0,0,64,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,24.7
6245,8593-WHYHV,1,Male,0,0,0,3,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,85.3
6246,8595-SIZNC,0,Female,1,1,0,22,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),25.6
6247,8597-CTXVJ,0,Male,0,0,1,70,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One_year,0,Bank_transfer_(automatic),64.95
6248,8597-CWYHH,0,Male,0,0,0,43,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,One_year,0,Mailed_check,94.35
6249,8601-QACRS,1,Female,0,0,0,5,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed_check,50.6
6250,8603-IJWDN,1,Male,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,86.6
6251,8605-ITULD,0,Female,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,19.55
6252,8606-CIQUL,0,Male,1,1,1,72,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),115.75
6253,8606-OEGQZ,0,Female,0,0,1,18,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),25.3
6254,8608-OZTLB,0,Male,0,1,1,38,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One_year,0,Electronic_check,74.05
6255,8610-WFCJF,1,Female,0,1,1,49,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,95.6
6256,8610-ZIKJJ,0,Female,0,1,1,2,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,20.3
6257,8612-GXIDD,0,Male,0,1,1,12,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Bank_transfer_(automatic),25.4
6258,8614-VGMMV,1,Female,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic_check,49.1
6259,8617-ENBDS,0,Male,0,0,0,3,1,No,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,1,Credit_card_(automatic),73.6
6260,8619-IJNDK,0,Female,0,1,1,71,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two_year,0,Credit_card_(automatic),64.05
6261,8620-RJPZN,0,Female,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Electronic_check,20.7
6262,8621-MNIHH,1,Female,1,1,0,34,1,Yes,Fiber_optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic_check,94.25
6263,8622-ZLFKO,0,Female,0,1,0,6,1,Yes,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic_check,90.75
6264,8623-TMRBY,1,Male,1,1,1,51,1,Yes,Fiber_optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic_check,84.2
6265,8623-ULFNQ,0,Female,1,0,0,26,1,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic_check,66.05
6266,8624-GIOUT,1,Female,0,0,0,49,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit_card_(automatic),59.75
6267,8625-AZYZY,1,Male,0,1,0,24,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,104.65
6268,8626-PTQGE,0,Male,0,0,0,69,0,No_phone_service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),60.05
6269,8626-XHBIE,0,Male,0,0,1,56,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Mailed_check,24.8
6270,8627-EHGIP,1,Male,0,0,0,44,0,No_phone_service,DSL,No,Yes,Yes,No,Yes,Yes,One_year,1,Mailed_check,53.95
6271,8627-ZYGSZ,0,Male,0,1,0,47,1,Yes,Fiber_optic,No,Yes,No,No,No,No,One_year,1,Electronic_check,78.9
6272,8628-MFKAX,0,Female,1,1,0,72,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),116.75
6273,8630-FJLIB,0,Female,0,0,0,18,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,69.8
6274,8630-QSGXK,0,Male,0,1,0,51,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),75.2
6275,8631-NBHFZ,1,Male,1,1,1,66,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two_year,0,Credit_card_(automatic),79.4
6276,8631-WUXGY,0,Female,0,0,1,46,1,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,99.8
6277,8631-XVRZL,0,Male,0,0,0,9,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,1,Mailed_check,20.15
6278,8634-CILSZ,1,Male,0,0,0,69,1,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),104.7
6279,8634-MPHTR,1,Male,1,1,0,47,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,100.05
6280,8637-XJIVR,1,Female,0,0,0,12,1,Yes,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic_check,78.95
6281,8639-NHQEI,0,Female,0,1,1,72,1,Yes,Fiber_optic,Yes,Yes,No,No,Yes,No,Two_year,1,Bank_transfer_(automatic),95.9
6282,8640-SDGKB,1,Male,0,0,0,4,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic_check,74.4
6283,8642-GVWRF,1,Female,0,1,0,2,1,No,Fiber_optic,No,Yes,Yes,No,No,No,Month-to-month,0,Bank_transfer_(automatic),79.7
6284,8644-XLFBW,1,Male,1,0,0,1,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,71.65
6285,8644-XYTSV,0,Male,0,1,0,42,0,No_phone_service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Bank_transfer_(automatic),40.15
6286,8645-KOMJQ,0,Male,0,1,1,69,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),81.95
6287,8645-KWHJO,0,Male,0,0,0,14,0,No_phone_service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic_check,55.0
6288,8646-JCOMS,0,Female,0,1,0,66,1,Yes,Fiber_optic,No,Yes,Yes,Yes,No,No,One_year,1,Bank_transfer_(automatic),90.55
6289,8647-SDTWQ,0,Male,0,1,1,57,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,74.3
6290,8648-PFRMP,0,Female,1,0,0,14,0,No_phone_service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,46.35
6292,8650-RHRKE,1,Male,0,0,0,4,0,No_phone_service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic_check,29.65
6293,8651-ENBZX,1,Female,1,0,0,60,1,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,One_year,1,Electronic_check,106.0
6294,8652-YHIYU,0,Female,0,0,1,16,1,Yes,Fiber_optic,No,No,No,Yes,No,No,One_year,1,Credit_card_(automatic),79.5
6295,8654-DHAOW,0,Female,0,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed_check,54.15
6296,8659-HDIYE,0,Female,1,0,0,64,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,0,Credit_card_(automatic),74.65
6297,8659-IOOPU,0,Female,0,1,1,71,1,Yes,Fiber_optic,Yes,No,Yes,Yes,No,Yes,Two_year,0,Electronic_check,100.45
6298,8660-BUETV,0,Female,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed_check,44.75
6299,8661-BOYNW,0,Female,0,1,0,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),84.4
6300,8663-UPDGF,0,Female,0,0,0,26,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank_transfer_(automatic),69.5
6301,8665-UTDHZ,1,Male,0,1,1,1,0,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic_check,30.2
6302,8668-KNZTI,0,Male,0,0,0,52,1,No,DSL,Yes,No,Yes,No,No,No,One_year,0,Electronic_check,53.75
6303,8670-ERCJH,0,Male,0,0,0,72,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Bank_transfer_(automatic),113.4
6304,8670-MEFCP,0,Female,0,1,1,36,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),92.9
6305,8671-KKKOS,0,Female,0,1,0,46,0,No_phone_service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,0,Electronic_check,45.55
6306,8672-OAUPW,0,Male,0,0,1,51,1,No,DSL,No,No,No,Yes,No,No,One_year,0,Credit_card_(automatic),47.85
6307,8676-OOQEJ,0,Male,0,0,0,4,0,No_phone_service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Electronic_check,30.5
6308,8676-TRMJS,1,Male,0,0,0,3,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Mailed_check,75.0
6309,8677-HDZEE,0,Female,0,0,0,56,1,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),105.45
6310,8679-JOEVF,1,Female,1,0,0,16,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic_check,59.4
6311,8679-LZBMD,0,Male,0,1,0,44,1,No,Fiber_optic,No,No,No,No,Yes,Yes,One_year,1,Bank_transfer_(automatic),90.65
6312,8680-CGLTP,0,Male,0,0,0,29,1,No,DSL,Yes,Yes,No,Yes,No,No,One_year,1,Electronic_check,58.75
6313,8681-ICONS,0,Male,0,1,1,29,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,20.65
6314,8685-WHQPW,1,Female,1,0,0,22,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Bank_transfer_(automatic),74.4
6315,8687-BAFGU,0,Male,0,0,0,1,1,No,Fiber_optic,No,No,No,Yes,No,No,Month-to-month,0,Electronic_check,74.0
6316,8690-UPCZI,0,Male,0,1,1,29,1,Yes,DSL,Yes,No,No,Yes,Yes,No,One_year,0,Bank_transfer_(automatic),69.05
6317,8690-ZVLCL,0,Female,0,1,1,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Credit_card_(automatic),88.0
6318,8695-ARGXZ,0,Male,1,1,0,34,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,75.55
6319,8695-WDYEA,0,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed_check,51.25
6320,8696-JKZNU,1,Female,1,0,0,37,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,76.25
6321,8699-ASUFO,1,Male,1,1,0,7,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Mailed_check,74.4
6322,8701-DGLVH,0,Male,0,0,0,51,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,20.45
6323,8705-DWKTI,0,Male,0,0,0,52,1,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit_card_(automatic),83.8
6324,8705-WZCYL,0,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic_check,44.8
6325,8706-HRADD,0,Male,0,0,0,21,0,No_phone_service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Mailed_check,43.55
6326,8707-HOEDG,0,Female,0,1,1,70,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Electronic_check,110.2
6327,8707-RMEZH,0,Female,1,1,0,69,1,No,Fiber_optic,Yes,Yes,No,No,No,Yes,One_year,0,Credit_card_(automatic),87.3
6328,8708-XPXHZ,1,Female,0,1,1,42,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,94.2
6329,8709-KRDVL,0,Female,0,0,0,33,1,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic_check,100.0
6330,8710-YGLWG,0,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed_check,44.9
6331,8711-LOBKY,0,Male,0,1,1,59,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.85
6332,8713-IGZSO,0,Male,0,0,0,2,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,24.85
6333,8714-CTZJW,0,Female,0,0,0,4,1,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit_card_(automatic),82.85
6334,8714-EUHJO,1,Female,0,1,1,31,1,Yes,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic_check,91.15
6335,8715-KKTFG,0,Female,0,1,0,61,1,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),103.3
6336,8717-VCTXJ,0,Male,0,0,0,42,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,1,Mailed_check,19.55
6337,8718-PTMEZ,1,Female,0,0,0,13,0,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic_check,31.05
6338,8720-RQSBJ,0,Male,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic_check,44.0
6339,8722-NGNBH,1,Male,0,0,0,5,0,No_phone_service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,0,Mailed_check,40.0
6340,8722-PRFDV,0,Female,0,1,1,71,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Two_year,0,Credit_card_(automatic),77.55
6341,8725-JEDFD,0,Male,0,0,0,27,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Mailed_check,69.05
6342,8727-JQFHV,0,Male,0,1,1,57,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,20.75
6343,8727-XDPUD,0,Male,0,0,0,37,0,No_phone_service,DSL,No,No,No,No,Yes,No,Two_year,0,Credit_card_(automatic),35.8
6344,8728-SKJLR,0,Male,0,0,0,41,1,No,Fiber_optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic_check,74.25
6345,8731-WBBMB,0,Female,0,1,0,26,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank_transfer_(automatic),81.9
6347,8734-DKSTZ,0,Female,0,1,1,10,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic_check,85.95
6348,8734-FNWVH,0,Male,0,1,1,31,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,0,Bank_transfer_(automatic),59.7
6349,8735-DCXNF,0,Male,0,1,0,10,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit_card_(automatic),54.95
6350,8735-IJJEG,0,Male,0,1,0,14,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit_card_(automatic),50.2
6351,8735-NBLWT,0,Male,0,0,1,9,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.4
6352,8735-SDUFN,0,Female,1,1,0,72,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),24.3
6353,8738-JOKAR,0,Female,0,0,0,42,1,No,DSL,Yes,Yes,No,Yes,No,Yes,One_year,1,Mailed_check,67.7
6354,8739-QOTTN,0,Female,0,1,0,2,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.35
6355,8739-WWKDU,1,Male,1,0,0,25,1,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic_check,89.5
6356,8739-XNIKG,0,Female,0,0,0,5,1,Yes,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,84.0
6357,8740-CRYFY,1,Male,0,0,0,1,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,78.95
6358,8740-XLHDR,1,Male,0,0,0,5,0,No_phone_service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed_check,43.25
6359,8741-LQOBK,0,Female,0,1,1,46,0,No_phone_service,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank_transfer_(automatic),35.05
6360,8745-PVESG,0,Female,0,0,0,57,0,No_phone_service,DSL,Yes,No,Yes,Yes,No,No,One_year,1,Credit_card_(automatic),41.1
6361,8746-BFOAJ,0,Male,1,0,0,21,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),20.5
6362,8746-OQQRW,0,Male,0,0,0,4,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,25.25
6363,8747-UDCOI,0,Female,0,1,0,65,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),19.35
6364,8748-HFWBO,0,Male,0,1,1,19,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,19.9
6365,8749-CLJXC,0,Male,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.05
6366,8749-JMNKX,1,Male,1,1,0,51,1,Yes,Fiber_optic,Yes,No,Yes,No,Yes,No,Month-to-month,1,Bank_transfer_(automatic),93.8
6367,8749-TZYEC,0,Male,0,1,0,72,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),24.8
6368,8750-QWZAJ,0,Female,0,1,1,70,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),19.8
6369,8751-EDEKA,0,Female,0,1,0,28,1,No,Fiber_optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Credit_card_(automatic),89.9
6370,8752-GHJFU,0,Male,1,1,0,71,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,No,No,One_year,1,Electronic_check,92.0
6371,8752-IMQOS,0,Male,0,1,1,5,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,20.1
6372,8752-STIVR,1,Female,0,0,0,4,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,79.0
6374,8755-IWJHN,0,Male,1,1,0,69,1,Yes,Fiber_optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank_transfer_(automatic),95.35
6375,8755-OGKNA,0,Female,0,1,1,57,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),19.5
6376,8756-RDDLT,0,Female,0,0,0,68,0,No_phone_service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic_check,44.95
6377,8757-TFHHJ,0,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit_card_(automatic),49.8
6378,8760-ZRHKE,0,Female,1,1,1,71,1,Yes,DSL,Yes,Yes,No,No,Yes,No,One_year,0,Electronic_check,69.2
6379,8761-NSOBC,1,Male,0,0,0,44,1,No,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic_check,100.55
6380,8763-KIAFH,0,Female,0,1,1,27,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,1,Mailed_check,20.55
6381,8766-PAFNE,0,Male,0,1,0,71,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),79.1
6382,8769-KKTPH,0,Female,0,1,1,63,1,Yes,Fiber_optic,Yes,No,No,No,Yes,Yes,One_year,1,Credit_card_(automatic),99.65
6383,8773-HHUOZ,1,Female,0,0,1,17,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed_check,64.7
6384,8774-GSBUN,0,Male,0,1,0,72,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,25.4
6386,8775-CEBBJ,1,Female,0,0,0,9,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank_transfer_(automatic),44.2
6387,8775-ERLNB,0,Male,1,1,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Electronic_check,74.3
6388,8775-LHDJH,1,Female,1,1,0,1,1,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic_check,90.6
6389,8777-MBMTS,0,Female,1,1,0,65,1,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),105.85
6390,8777-PVYGU,0,Female,0,1,0,52,1,No,DSL,Yes,No,Yes,No,Yes,No,One_year,1,Mailed_check,64.3
6391,8778-LMWTJ,0,Female,0,0,0,9,1,No,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic_check,74.85
6392,8779-QRDMV,1,Male,1,0,0,1,0,No_phone_service,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic_check,39.65
6393,8779-YIQQA,0,Male,0,1,1,21,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,19.8
6394,8780-IHCRN,0,Male,0,1,1,63,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),24.65
6395,8780-IXSTS,1,Female,0,0,0,6,1,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic_check,90.1
6396,8780-RSYYU,0,Female,0,0,0,25,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Credit_card_(automatic),19.2
6397,8780-YRMTT,0,Female,0,0,0,66,0,No_phone_service,DSL,Yes,Yes,Yes,Yes,No,No,Two_year,1,Mailed_check,47.4
